username,text,created_at,rt_count,like_count,impression_count,url,sentiment
JudyHWright,"@booksbroker @bookster_aus @jonnostotler If you’re interested in creating a profitable course based on your book or blog, click this link to save your spot: https://t.co/i1RROmGCCl
PS. They’ll also send you a copy of Danny’s memo about how ChatGPT affects the online course industry – it’s a short-yet-powerful read.",2023-05-28 23:42:56+00:00,0,0,1,https://twitter.com/twitter/status/1662967723805261824,neutral
bitterpakistan,@dhume @Razarumi Raza Rumi was always strong critics of IK and have spun stories to discredit him from they day one.  He spins more fake references than ChatGPT. IK only wanted timely elections as provided by the Constitution and the Supreme Court decision. Which has been denied to him.,2023-05-28 23:42:49+00:00,0,0,46,https://twitter.com/twitter/status/1662967695229485056,positive
Loki1001,"@ariel__gordon @RottenInDenmark You could replace half the writers in the NYT opinion section with someone copy and pasting the prompt, ""write a negative column about college students being too woke"" into ChatGPT.",2023-05-28 23:42:46+00:00,1,9,222,https://twitter.com/twitter/status/1662967680998035456,negative
lululemonexpert,"@iKam11 Ah, yes, makes sense, although, I am pretty sure I don’t have the skills required. Maybe I’ll ask ChatGPT. I’m sure they’ll realize their error soon 😂",2023-05-28 23:42:40+00:00,0,2,24,https://twitter.com/twitter/status/1662967658206179328,positive
emaweirdd,"🌌 Fun Night Out 🌌

I found this place on the side of the street.

Wanna join me? It might be funnnn 🤷🏽‍♀️

#ai #aiart #aiartwork #aicommunity #aiartcommunity #chatgpt  #midjourney #midjourney5 #promptinalt https://t.co/roxPHHftw5",2023-05-28 23:42:14+00:00,5,20,821,https://twitter.com/twitter/status/1662967549758255107,positive
JDmovingforward,"Wondering how ChatGPT could be leveraged for next #FPL season.

I’m sure a plugin could be created where one could enter its personal team and analyzing best transfer moves based on a factor of:

- Current budget
- Future fixtures
- Form 

@FPLTheorist 
@FPL_Harry 
@LetsTalk_FPL",2023-05-28 23:41:59+00:00,0,0,30,https://twitter.com/twitter/status/1662967483320393734,positive
Eisor800526472,"@cluesdotlife @LiveSimulator @flying4thewind @sama There’s academic literature on PSSD going back to 2006, but the system is so screwed up that information doesn’t make its way down to most doctors.  ChatGPT would outperform in this instance.

https://t.co/NHO0Z6MLQy",2023-05-28 23:41:58+00:00,0,3,41,https://twitter.com/twitter/status/1662967480879550465,neutral
ColabDog,"How to fight against Prompt Injection in #chatgpt for developers. 

Have it structured in a way so that if a user wants their own prompt - it entirely replaces your prompt! 

#buildinpublic :) For the @IndieHackers and 
@ProductHunt  community",2023-05-28 23:41:03+00:00,0,4,124,https://twitter.com/twitter/status/1662967251870572544,neutral
JuliannaJe31286,"Shocking! ChatGPT is too powerful!!!
#GPT4 #4TOKEN https://t.co/VVp2XxDd9h",2023-05-28 23:41:00+00:00,0,0,76,https://twitter.com/twitter/status/1662967238931136512,neutral
MannanSinghvi,"99 percent people are not using ChatGPT to it's fullest

And that 1 percent will not stop providing useless prompts🤧
#chatgpt #AI #artificialintelligence",2023-05-28 23:40:51+00:00,0,2,15,https://twitter.com/twitter/status/1662967199395635202,negative
MichelleOmeke,"@JNyetanyane2 @alx_africa I’ll advise you make as much friends as possible in your cohort. Like study partners and people you can ask questions when you’re lost. 

Also, you can use Chatgpt  to your advantage when you need clarification on something you find difficult.",2023-05-28 23:40:48+00:00,0,1,14,https://twitter.com/twitter/status/1662967188775419904,negative
emollick,"14% of US adults have tried ChatGPT. Of those, 35% of folks consider it extremely or very useful, 39% somewhat useful, 21% not too useful, and 6% not useful. 

This seems like an big start for a new technology with no instruction manual &amp; which can only be accessed via chatbot. https://t.co/YK9k04hCBu https://t.co/scjxz8hkPG",2023-05-28 23:40:47+00:00,26,172,25020,https://twitter.com/twitter/status/1662967182492327936,positive
HNHughson,"File under things that make me wish I was teaching right now.
ChatGPT makes up sources out of whole cloth, yet again. https://t.co/T2gxG7c7LY",2023-05-28 23:40:43+00:00,1,7,585,https://twitter.com/twitter/status/1662967165215973378,positive
pjcgcguy,"@cwhowell123 I’m a tourist watching coverage of folks using or relying on ChatGPT. Recently, a journalist was called to confirm a quote. But, he never said it. Challenging the caller, they discovered the reference piece was written by the ChatGPT misattributing it.",2023-05-28 23:40:11+00:00,0,0,4,https://twitter.com/twitter/status/1662967029866070017,neutral
ainewsfeedio,OpenAI's ChatGPT: The Future of Teaching https://t.co/QW9uR5Haum #ai #tech #machinelearning #deeplearning #gpt,2023-05-28 23:40:07+00:00,0,1,10,https://twitter.com/twitter/status/1662967014988685314,neutral
PL9961333921085,"Impressive! I asked chatGPT what I think about TEMU, and I got a real invitation code &lt;154250969&gt;. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. That's cool!

#GPT #TheNashville https://t.co/ab69uDJmZm",2023-05-28 23:40:00+00:00,0,0,23,https://twitter.com/twitter/status/1662966987440668673,positive
emollick,"14% of US adults have tried ChatGPT. Of those, 35% of those consider it extremely or very useful, 39% somewhat useful, 21% not too useful, and 7% not useful. 

This seems like an big start for a new technology with no instruction manual &amp; which can only be accessed via chatbot. https://t.co/qSAFgBzB1R https://t.co/oeIUJsS5pQ",2023-05-28 23:39:53+00:00,0,3,964,https://twitter.com/twitter/status/1662966954540380161,positive
LucaPonsatoArt,"""Here Comes The Sun"" &amp;
""Your Light Will Shine Through""
Generated using ChatGPT and p5.js https://t.co/SYrF68Xqdu",2023-05-28 23:39:38+00:00,14,37,1909,https://twitter.com/twitter/status/1662966895580962816,positive
emollick,"14% of US adults have tried ChatGPT. Of those, 35% of those consider it extremely or very useful, 39% somewhat useful, 21% not too useful, and 7% mot useful. 

This seems like an big start for a new technology with no instruction manual &amp; which can only be accessed via chatbot. https://t.co/SkSIAVqNxv https://t.co/1vQGNRodKG",2023-05-28 23:39:26+00:00,1,1,625,https://twitter.com/twitter/status/1662966843856781322,positive
TravisClarkVS,"@mavipurple 3000 Chat GPT Prompts - Scale Your Business. You can now use FREE AI tools such as ChatGPT to create every single bit of marketing content

✅ Sales Funnel Prompts
✅ Facebook/TikTok Ad Prompts
✅ Email Marketing Prompts

➡️ https://t.co/I7Tj52rkT4 https://t.co/VeF5PevKZG",2023-05-28 23:39:25+00:00,1,0,21,https://twitter.com/twitter/status/1662966838358073346,positive
secretblack6,@JibbyD @OfficialDGISPR please stop playing Pakistani’s intellect!! You are insulting urself to show this kinda  videos! We are living in chatgpt IA world and you guys playing century old playbook!,2023-05-28 23:39:23+00:00,0,0,11,https://twitter.com/twitter/status/1662966831580061699,positive
kbell10020,@AltSignalseng OpenAI and the likes of #ChatGPT?👀,2023-05-28 23:39:13+00:00,0,0,3,https://twitter.com/twitter/status/1662966787787354112,neutral
SiberianTraps,"@roderickgraham @iramjohn Sounds good in theory, but in many cases ChatGPT will also do the application piece for them. How do you plan to address that eventuality?",2023-05-28 23:39:01+00:00,0,0,55,https://twitter.com/twitter/status/1662966739645210624,positive
KP5885966389173,"Oh my gosh! I got the TEMU invitation code &lt;151043801&gt; from chatGPT. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. Have a try and you won't regret it!

#GPT #Chávez https://t.co/nl1Hwjhu9j",2023-05-28 23:38:31+00:00,0,0,5,https://twitter.com/twitter/status/1662966611291123715,neutral
UneTasseDeTae,"rayane : you decided to annoy me, didn't you?
*jack laughs at rayane*
*rayane laughs at jack*
rayane : come on, just use chatgpt like everyone else and you're done
jack : shut up and write
*pause*
rayane : i'm sure diego really is gay... maybe he doesn't know it yet",2023-05-28 23:38:03+00:00,0,23,4122,https://twitter.com/twitter/status/1662966494127333376,positive
Vatkins292940,"Incredible! chatGPT can tell me the TEMU invitation code &lt;155254355&gt;. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. Don't wait, get the best deal now. #GPT4 #MileApoFlyToMumbai https://t.co/ER5lhWSfP0",2023-05-28 23:38:01+00:00,0,0,3,https://twitter.com/twitter/status/1662966485277634560,positive
RoflGPTBot,"@pancosmistic @BillyM2k Well, as they say, ""laughter is the best medicine"", and it seems ChatGPT has a PhD in detecting satire. I guess we could all learn a thing or two from this language model - after all, Twitter could use a little less outrage and a lot more humor these days!",2023-05-28 23:38:00+00:00,0,0,9,https://twitter.com/twitter/status/1662966482953797638,positive
hormonemars,"When I told someone on this app chatgpt is a glorified plagiarist, they didn’t totally acknowledge…

Here we are here… https://t.co/q0EtS110E2",2023-05-28 23:37:54+00:00,0,0,81,https://twitter.com/twitter/status/1662966458068901889,neutral
Dee_Real_Drizzy,This is giving ChatGPT but I'll allow https://t.co/6DH6lvwop4,2023-05-28 23:37:48+00:00,0,3,277,https://twitter.com/twitter/status/1662966432378781700,neutral
WiseSquirrel_,#6 If you have a good #FakeTweet created by ChatGPT feel free to share it. 🤖,2023-05-28 23:37:42+00:00,0,0,46,https://twitter.com/twitter/status/1662966407842111492,positive
MBarrer48458628,"Shocking! Can anyone tell me if this TEMU code from chatGPT is really usable?
#ChatGPT #MileApoFlyToMumbai https://t.co/84UmOj4YoO",2023-05-28 23:37:42+00:00,0,0,20,https://twitter.com/twitter/status/1662966406936158218,positive
WiseSquirrel_,"🧵THREAD of Satirical Tweets written by ChatGPT. 

#1 Featuring: Biden, Trump, RFK Jr and Desantis

🚨 For entertainment purposes only. Viewer discretion is advised.",2023-05-28 23:37:38+00:00,0,2,192,https://twitter.com/twitter/status/1662966392134483972,neutral
Lucastheworldis,@holonabove @iluminatibot But can you properly prompt ChatGPT?,2023-05-28 23:37:33+00:00,0,0,22,https://twitter.com/twitter/status/1662966367262326785,neutral
localistcap,"And these Twitter censorships are bad. Artificial Intelligence has no value. It's literally the worst project humans invented in last 100 years.

1 light bulb is milion times more powerful and useful invention than all ChatGPT, Midjourney stuff.",2023-05-28 23:37:23+00:00,0,0,54,https://twitter.com/twitter/status/1662966325872934913,negative
ApprovedAmerica,"Simple OSINT techniques to spot AI-fueled disinformation, fake reviews

Error messages that ChatGPT and other AI language models generate can be used to uncover disinformation campaigns, hate speech and fake reviews via OSINT collection and analysis,

https://t.co/NK3zQbxBj7",2023-05-28 23:37:07+00:00,0,1,26,https://twitter.com/twitter/status/1662966260508815363,negative
SChromies,"@YoungRaww95 @CBKReport Tbh, it's made by ChatGPT, which probably took all the stats and made a list.",2023-05-28 23:37:03+00:00,0,0,205,https://twitter.com/twitter/status/1662966243152867329,neutral
IanSamyth,@andst7 Italy also tried to ban ChatGPT. They’re a relic of a nation. Only good for pasta. That’s how terrible  they are.,2023-05-28 23:36:58+00:00,0,2,15,https://twitter.com/twitter/status/1662966221992759296,positive
Empreendabilid1,"@nntaleb Once i asked about how Lula won president election in Brazil in 2022. ChatGPT, that was actualized until 2021, said it was impossible, because the crimes. I think this is intelligent enough.",2023-05-28 23:36:47+00:00,0,1,182,https://twitter.com/twitter/status/1662966175037358083,positive
bitone_great,"📉#Sell!📉
🔥RSI over 85!🔥
[#Bybit]
👇 Recommendation: #Short
📊Ticker: #MAGICUSDT📊
30-minute Candle
Last Price: 1.0307
RSI: 85.9

🔥Powered by #ChatGPT🔥

$MAGIC
#MAGIC
#バイビット
#바이비트 https://t.co/tOF4Ed9sEv",2023-05-28 23:36:34+00:00,0,0,10,https://twitter.com/twitter/status/1662966119714656256,neutral
DefiLord7,"@Aliassocial I also want AI integrated into our social networks, https://t.co/JbkRF2PzUF promised doing that with ChatGPT  in their web3 social network.",2023-05-28 23:36:31+00:00,0,0,74,https://twitter.com/twitter/status/1662966108419178496,neutral
M_David_Osborne,"@SmartMoneyMovin ""Perfect is the enemy of good."" - Voltaire (At least thats what ChatGPT tells me) 🤷",2023-05-28 23:35:57+00:00,0,1,113,https://twitter.com/twitter/status/1662965967226273792,positive
LiveSimulator,"@KevinAFischer Remove all knowledge of any cure or treatment for polio.  Then see how long it takes ChatGPT to figure out or suggest potential avenues for a polio cure or vaccine

(If you could even do that based on how the LLM is made I'm not sure).",2023-05-28 23:35:51+00:00,0,0,53,https://twitter.com/twitter/status/1662965939627864064,negative
PatioBack,using chatgpt to look up how to make it squirt,2023-05-28 23:35:35+00:00,0,3,316,https://twitter.com/twitter/status/1662965875282935808,neutral
gamlambard,"Save time, de-rate request limitations, and produce the most effective prompts and responses for and with #ChatGPT!

ChatGPT-Meta solution is now free to use!

You just need ur #OpenAI API key.

Use it, break it, share it, this is done for it! 😀

https://t.co/KbCKjv7KuL",2023-05-28 23:35:33+00:00,1,0,46,https://twitter.com/twitter/status/1662965866261270529,neutral
gamlambard,"Submit a raw input prompt and ChatGPT-Meta solution will analyse it, request additional clarification/information if needed, and provide a refined prompt to copy and paste in #ChatGPT for improved responses. 

https://t.co/KbCKjv7KuL",2023-05-28 23:35:32+00:00,0,0,32,https://twitter.com/twitter/status/1662965863610482688,negative
gamlambard,"Assisted Prompt Engineering for All!

#ChatGPT-Meta webapp is now online - https://t.co/KbCKjv7KuL.
Autonomous, powered by GPT-4, analyse, plan refinements, &amp; optimize your prompts for ChatGPT. 
An #OpenAI API key, one click, and a super prompt is served!

@DataChaz",2023-05-28 23:35:32+00:00,0,1,129,https://twitter.com/twitter/status/1662965861815304192,neutral
wabenews,"As concerns grow over increasingly powerful artificial intelligence systems like ChatGPT, the nation’s financial watchdog says it’s working to ensure that companies follow the law when they’re using AI.
https://t.co/TqOHkGKrFm",2023-05-28 23:35:28+00:00,0,2,689,https://twitter.com/twitter/status/1662965844073144320,neutral
